,Best_Bid_Creates,Best_Bid_Joins,Best_Offer_Creates,Best_Offer_Joins,Date,Symbol
C,0.0,0.0,0.0,0.0,2018-04-20,KO
D,0.0,0.0,0.0,0.0,2018-04-20,KO
I,0.0,0.0,0.0,0.0,2018-04-20,KO
J,0.5778238594779215,0.6811358600888866,0.42371265098537825,0.3207941838246102,2018-04-20,KO
K,0.5237627346537725,0.6105829003442353,0.4495100351097836,0.36579916962248066,2018-04-20,KO
M,0.0,0.0,0.0,0.0,2018-04-20,KO
N,0.504394960445356,0.6010837347820859,0.45892107791091563,0.3722527378566396,2018-04-20,KO
P,0.5250824762274403,0.6080655765222621,0.44681052432330115,0.36726266810799196,2018-04-20,KO
S,0.0,0.0,0.0,0.0,2018-04-20,KO
T,0.5105554093182416,0.6068495228738813,0.46247060026587583,0.36899716289426404,2018-04-20,KO
Q,0.0,0.0,0.0,0.0,2018-04-20,KO
V,0.5760460482621209,0.7193630935456354,0.41616206099306396,0.2982345998342583,2018-04-20,KO
W,0.0,0.0,0.0,0.0,2018-04-20,KO
X,0.5550746775288526,0.6396954638887226,0.44014160826529874,0.3562747644257983,2018-04-20,KO
Y,0.5519519519519519,0.6421796477025196,0.4289389067524116,0.33668011074272824,2018-04-20,KO
Z,0.5140046180102399,0.6054447934696668,0.45397934386391253,0.36865263733260456,2018-04-20,KO
A,0.6440793976728268,0.6019490254872564,0.34582623509369675,0.234375,2018-02-06,SQ
B,0.6448229123696152,0.718704986624597,0.41452964917727414,0.3047038849495656,2018-02-06,SQ
C,0.0,0.0,0.0,0.0,2018-02-06,SQ
D,0.0,0.0,0.0,0.0,2018-02-06,SQ
I,0.0,0.0,0.0,0.0,2018-02-06,SQ
J,0.6693004115226338,0.6947618341000148,0.35191761363636365,0.3051948051948052,2018-02-06,SQ
K,0.5901783281358806,0.6574049879511076,0.45614092638761317,0.3599879753494664,2018-02-06,SQ
M,0.625,0.7735849056603774,0.4839506172839506,0.4166666666666667,2018-02-06,SQ
N,0.626415311224783,0.681383630668664,0.40700133963195373,0.33008378988076054,2018-02-06,SQ
P,0.6540861987753179,0.6862857142857143,0.3684358721666901,0.30708367544972753,2018-02-06,SQ
S,0.0,0.0,0.0,0.0,2018-02-06,SQ
T,0.5913863109048724,0.6475335626891539,0.44125265578160017,0.3801731548569323,2018-02-06,SQ
Q,0.0,0.0,0.0,0.0,2018-02-06,SQ
V,0.6054835493519442,0.7000388550705867,0.4076620825147348,0.23493282149712091,2018-02-06,SQ
W,0.0,0.0,0.0,0.0,2018-02-06,SQ
X,0.568066933937598,0.6118836915297092,0.4464487034949267,0.3735147236094369,2018-02-06,SQ
Y,0.6353748895384406,0.6938322839152833,0.4032132366165098,0.3225500219074047,2018-02-06,SQ
Z,0.585046256828013,0.6632430940920379,0.4442602958191313,0.35771851544394867,2018-02-06,SQ
A,0.7203389830508474,0.8344827586206897,0.524390243902439,0.4084507042253521,2018-01-12,GOOG
B,0.5867895545314901,0.6550308008213552,0.6942066494127016,0.6493362831858407,2018-01-12,GOOG
C,0.0,0.0,0.0,0.0,2018-01-12,GOOG
D,0.0,0.0,0.0,0.0,2018-01-12,GOOG
I,0.0,0.0,0.0,0.0,2018-01-12,GOOG
J,0.5801652892561984,0.6386554621848739,0.44501845018450187,0.4214876033057851,2018-01-12,GOOG
K,0.5083966766837547,0.45744029393753827,0.4764309764309764,0.4547738693467337,2018-01-12,GOOG
M,0.372507869884575,0.4953271028037383,0.49441964285714285,0.3977272727272727,2018-01-12,GOOG
N,0.0,0.0,0.0,0.0,2018-01-12,GOOG
P,0.5720679483267216,0.6069027341999104,0.4769151405726077,0.4600456621004566,2018-01-12,GOOG
S,0.0,0.0,0.0,0.0,2018-01-12,GOOG
T,0.0,0.0,0.0,0.0,2018-01-12,GOOG
Q,0.5469288843321838,0.5332591149457278,0.4777192757159368,0.3948391657829622,2018-01-12,GOOG
V,0.6802447552447553,0.7266698247276172,0.45803458456347534,0.592,2018-01-12,GOOG
W,0.0,0.0,0.0,0.0,2018-01-12,GOOG
X,0.5182285842093491,0.47291666666666665,0.46441191317516406,0.42402826855123676,2018-01-12,GOOG
Y,0.5668789808917197,0.6222222222222222,0.42393380012730747,0.4319371727748691,2018-01-12,GOOG
Z,0.5863234529381175,0.5787278415015641,0.4612985540119081,0.4656679151061174,2018-01-12,GOOG
A,0.5528076811172534,0.6944760820045558,0.4134532990574122,0.2195095661546753,2018-02-07,KO
B,0.6078507578701905,0.7029523539037882,0.3702567670123956,0.2661093844453536,2018-02-07,KO
C,0.0,0.0,0.0,0.0,2018-02-07,KO
D,0.0,0.0,0.0,0.0,2018-02-07,KO
I,0.0,0.0,0.0,0.0,2018-02-07,KO
J,0.5682160836122965,0.6536709271218959,0.3970147464332814,0.3011742321583637,2018-02-07,KO
K,0.535786968369494,0.6232093389696974,0.4424746443570207,0.3411533294952984,2018-02-07,KO
M,0.7391304347826086,0.8620689655172413,0.6,0.5,2018-02-07,KO
N,0.5290632434130795,0.614271060290399,0.45218142181704934,0.3545658668745013,2018-02-07,KO
P,0.5341214592198266,0.6226992408843546,0.43861073363570585,0.3405688683950193,2018-02-07,KO
S,0.0,0.0,0.0,0.0,2018-02-07,KO
T,0.5408880098213068,0.6247929378708771,0.4377946927149547,0.3424932528255634,2018-02-07,KO
Q,0.0,0.0,0.0,0.0,2018-02-07,KO
V,0.6032475063790304,0.7221874502731661,0.38676018380955673,0.2478691821490136,2018-02-07,KO
W,0.0,0.0,0.0,0.0,2018-02-07,KO
X,0.548415090892482,0.6472628108592128,0.40854565742979354,0.30668551213653705,2018-02-07,KO
Y,0.5859923617099914,0.6796406465957575,0.39601255521971634,0.28618069113089134,2018-02-07,KO
Z,0.5337430239685151,0.6201613069576518,0.4466269719477012,0.347144240824564,2018-02-07,KO
A,0.6376094404263418,0.7710720651897123,0.3527327935222672,0.2399598393574297,2018-08-02,AAPL
B,0.7008268675312908,0.7955975763252642,0.34606530268149543,0.2608920658537374,2018-08-02,AAPL
C,0.691549642769155,0.827930174563591,0.3748140803173029,0.2213232650125854,2018-08-02,AAPL
D,0.0,0.0,0.0,0.0,2018-08-02,AAPL
I,0.0,0.0,0.0,0.0,2018-08-02,AAPL
J,0.6972131147540983,0.8070850981902195,0.383842330316251,0.2682714370697714,2018-08-02,AAPL
K,0.6621289763936009,0.7438175241820517,0.3847023265264655,0.2989043743523467,2018-08-02,AAPL
M,0.6283018867924528,0.6325878594249201,0.5632911392405063,0.4972067039106145,2018-08-02,AAPL
N,0.6635402011359491,0.7473666836719383,0.38371963294563916,0.3040273352017507,2018-08-02,AAPL
P,0.6446504559270517,0.7301270236160419,0.40333431944192616,0.31441247352661944,2018-08-02,AAPL
S,0.0,0.0,0.0,0.0,2018-08-02,AAPL
T,0.0,0.0,0.0,0.0,2018-08-02,AAPL
Q,0.6530009038668347,0.7217091341915006,0.38755196262926367,0.30903386212208145,2018-08-02,AAPL
V,0.6515315398246381,0.7756227501799856,0.3930296429586135,0.2655167785234899,2018-08-02,AAPL
W,0.0,0.0,0.0,0.0,2018-08-02,AAPL
X,0.7182873730043542,0.7844157862026103,0.32480135984504094,0.2543535355225079,2018-08-02,AAPL
Y,0.6493360924297292,0.7571168988491823,0.3916709248850281,0.28647362157873857,2018-08-02,AAPL
Z,0.6567573044857684,0.727282067747632,0.38815042907003133,0.3096437164033477,2018-08-02,AAPL
A,0.5073690812166823,0.6417623822546339,0.43310275012653954,0.27925101466596947,2018-02-28,AMD
B,0.5406710726995424,0.600409858642839,0.4354756901673792,0.32600992913480403,2018-02-28,AMD
C,0.0,0.0,0.0,0.0,2018-02-28,AMD
D,0.0,0.0,0.0,0.0,2018-02-28,AMD
I,0.0,0.0,0.0,0.0,2018-02-28,AMD
J,0.49362749406697726,0.5800299533871447,0.4617743396752387,0.35307740183047154,2018-02-28,AMD
K,0.46455281537795906,0.5594750435754845,0.47512220221250323,0.37141937560347604,2018-02-28,AMD
M,0.0,0.0,0.0,0.0,2018-02-28,AMD
N,0.0,0.0,0.0,0.0,2018-02-28,AMD
P,0.4511051354364793,0.5585399860571656,0.4841741384897915,0.371505433286026,2018-02-28,AMD
S,0.0,0.0,0.0,0.0,2018-02-28,AMD
T,0.0,0.0,0.0,0.0,2018-02-28,AMD
Q,0.4878430495780001,0.5789104842342855,0.45520455722423614,0.35513176928385665,2018-02-28,AMD
V,0.5089620117710005,0.6216378947006254,0.4290301862556198,0.27821763660733767,2018-02-28,AMD
W,0.0,0.0,0.0,0.0,2018-02-28,AMD
X,0.4942544941839972,0.5790102499514633,0.4433204403451354,0.34800060620494055,2018-02-28,AMD
Y,0.4798455225681873,0.5767363102553599,0.4586037224559652,0.34391987139854086,2018-02-28,AMD
Z,0.4633821571238349,0.5591898872087198,0.4744666768494476,0.3710884622913812,2018-02-28,AMD
A,0.0819480215406228,0.21327768542425635,0.05236513209935137,0.03445433705665691,2018-04-02,BAC
B,0.11361191993914116,0.18286593265627285,0.06786357271454291,0.038960403731175805,2018-04-02,BAC
C,0.0,0.0,0.0,0.0,2018-04-02,BAC
D,0.0,0.0,0.0,0.0,2018-04-02,BAC
I,0.0,0.0,0.0,0.0,2018-04-02,BAC
J,0.14310144621556,0.1764594912650614,0.06784420484019635,0.044185661354587125,2018-04-02,BAC
K,0.12381258381761287,0.14764664251657128,0.12568735271013354,0.05799696097493761,2018-04-02,BAC
M,0.0645933014354067,0.1779827315541601,0.1357142857142857,0.15591647331786543,2018-04-02,BAC
N,0.13634508096339637,0.14614554916346173,0.14526740237691002,0.06648168116358757,2018-04-02,BAC
P,0.1567865876783449,0.15066346557329208,0.14870954526833266,0.0724976078350438,2018-04-02,BAC
S,0.0,0.0,0.0,0.0,2018-04-02,BAC
T,0.09494569949136232,0.1439871201268563,0.08758460139062331,0.05060859434370475,2018-04-02,BAC
Q,0.0,0.0,0.0,0.0,2018-04-02,BAC
V,0.09803586678052946,0.2303492245865188,0.06095437129919889,0.04064112051306801,2018-04-02,BAC
W,0.0,0.0,0.0,0.0,2018-04-02,BAC
X,0.10214094558429973,0.15377708588694283,0.06113867483021922,0.046314235428506344,2018-04-02,BAC
Y,0.10309546357677381,0.16221417523678247,0.06636962777313654,0.04373838793211333,2018-04-02,BAC
Z,0.12694041404633702,0.14808344503443602,0.07118376327555323,0.05030665171711499,2018-04-02,BAC
A,0.6587301587301587,0.48,0.41968911917098445,0.3684210526315789,2018-07-16,AMZN
B,0.6954813359528488,0.5714285714285714,0.37482319660537483,0.38461538461538464,2018-07-16,AMZN
C,0.7796610169491526,0.75,0.38596491228070173,0.3,2018-07-16,AMZN
D,0.0,0.0,0.0,0.0,2018-07-16,AMZN
I,0.0,0.0,0.0,0.0,2018-07-16,AMZN
J,0.5952380952380952,0.4,0.44719101123595506,0.39473684210526316,2018-07-16,AMZN
K,0.6952609478104379,0.692,0.43041079092581236,0.4098360655737705,2018-07-16,AMZN
M,0.63659961064244,0.6052631578947368,0.531047265987025,0.56,2018-07-16,AMZN
N,0.7354838709677419,0.7,0.4588607594936709,0.4375,2018-07-16,AMZN
P,0.6099099099099099,0.6905311778290993,0.4197443181818182,0.44285714285714284,2018-07-16,AMZN
S,0.0,0.0,0.0,0.0,2018-07-16,AMZN
T,0.0,0.0,0.0,0.0,2018-07-16,AMZN
Q,0.6787473610133709,0.6642441860465116,0.44006157398499135,0.46367851622874806,2018-07-16,AMZN
V,0.6260934766308422,0.5359401955146637,0.427069044352995,0.4888211382113821,2018-07-16,AMZN
W,0.0,0.0,0.0,0.0,2018-07-16,AMZN
X,0.5639269406392694,0.7300613496932515,0.4340567612687813,0.30036630036630035,2018-07-16,AMZN
Y,0.6948529411764706,0.6226415094339622,0.4349593495934959,0.39759036144578314,2018-07-16,AMZN
Z,0.7056541019955654,0.6863468634686347,0.4167134043746495,0.46439628482972134,2018-07-16,AMZN
A,0.6234567901234568,0.5857142857142857,0.37714285714285717,0.23971797884841364,2018-01-30,JNJ
B,0.5975053415718657,0.6839836329095426,0.34292953562535494,0.2666054835379144,2018-01-30,JNJ
C,0.0,0.0,0.0,0.0,2018-01-30,JNJ
D,0.0,0.0,0.0,0.0,2018-01-30,JNJ
I,0.0,0.0,0.0,0.0,2018-01-30,JNJ
J,0.6185303514376996,0.6484375,0.34486769409712126,0.28106018774157926,2018-01-30,JNJ
K,0.5744045644529954,0.6395406535762388,0.37725035398826784,0.31396418713284735,2018-01-30,JNJ
M,0.5888324873096447,0.6534653465346535,0.30434782608695654,0.1746031746031746,2018-01-30,JNJ
N,0.5668339948634135,0.6162375732857507,0.374429616874731,0.32895430001317,2018-01-30,JNJ
P,0.5855093784479588,0.639101617500601,0.3368239312389746,0.2953078093514825,2018-01-30,JNJ
S,0.0,0.0,0.0,0.0,2018-01-30,JNJ
T,0.5739969420572574,0.6375645843118836,0.3437538921409889,0.2920803726883441,2018-01-30,JNJ
Q,0.0,0.0,0.0,0.0,2018-01-30,JNJ
V,0.5947106829477818,0.6943753510390757,0.34084914929927085,0.2612288417966147,2018-01-30,JNJ
W,0.0,0.0,0.0,0.0,2018-01-30,JNJ
X,0.538878842676311,0.5199004975124378,0.32878714076960547,0.24644727000747943,2018-01-30,JNJ
Y,0.6291344934885329,0.7083042568039079,0.3071312026106152,0.24964908762783236,2018-01-30,JNJ
Z,0.5560655218801931,0.6229673940517314,0.38329486439699945,0.30839430414601526,2018-01-30,JNJ
A,0.6172839506172839,0.7027027027027027,0.46401225114854516,0.44144144144144143,2018-10-18,NFLX
B,0.649269875608437,0.6967426710097719,0.43796004206098843,0.4335199895819768,2018-10-18,NFLX
C,0.6179403478960783,0.6330786211580913,0.431873581575187,0.4313455409712094,2018-10-18,NFLX
D,0.0,0.0,0.0,0.0,2018-10-18,NFLX
I,0.0,0.0,0.0,0.0,2018-10-18,NFLX
J,0.6559571619812584,0.7885010266940452,0.3852967227635075,0.3884057971014493,2018-10-18,NFLX
K,0.651394235283072,0.6803814002089864,0.4055313859540087,0.4009912674061836,2018-10-18,NFLX
M,0.5496402877697841,0.6086956521739131,0.5026315789473684,0.3709677419354839,2018-10-18,NFLX
N,0.635814889336016,0.6601307189542484,0.39766081871345027,0.4678111587982833,2018-10-18,NFLX
P,0.6027331956141745,0.6500468164794008,0.40969658051051533,0.3971915747241725,2018-10-18,NFLX
S,0.0,0.0,0.0,0.0,2018-10-18,NFLX
T,0.0,0.0,0.0,0.0,2018-10-18,NFLX
Q,0.6369966046331714,0.6583321561425813,0.41581825037707393,0.4134581859839617,2018-10-18,NFLX
V,0.6103063645081512,0.6291091188110814,0.444685566534306,0.4450421773038358,2018-10-18,NFLX
W,0.0,0.0,0.0,0.0,2018-10-18,NFLX
X,0.6554821664464994,0.7040409789413773,0.34754797441364604,0.29823562891291977,2018-10-18,NFLX
Y,0.663399209486166,0.6786464410735122,0.4099526066350711,0.4316948873910899,2018-10-18,NFLX
Z,0.6722672064777327,0.6795631825273011,0.352622061482821,0.37988581466842336,2018-10-18,NFLX
A,0.4126984126984127,0.6431773643660573,0.5604026845637584,0.39595122652482456,2018-09-11,GE
B,0.5246153846153846,0.6441676322904596,0.5268105849582173,0.42741988120879837,2018-09-11,GE
C,0.5670995670995671,0.6707714277330569,0.4790785143394452,0.39822005714553377,2018-09-11,GE
D,0.0,0.0,0.0,0.0,2018-09-11,GE
I,0.0,0.0,0.0,0.0,2018-09-11,GE
J,0.5370018975332068,0.6410999484801648,0.4965790421317969,0.4187358723200219,2018-09-11,GE
K,0.5027729636048527,0.6142302424234365,0.5666782729805014,0.4588967300544093,2018-09-11,GE
M,0.3935018050541516,0.4697183098591549,0.9423076923076923,0.6530334014996592,2018-09-11,GE
N,0.49484175555166987,0.6131886288383,0.5846375247346645,0.4623475082560844,2018-09-11,GE
P,0.5129956681106298,0.6152512310054535,0.5539133355727243,0.4586991902589966,2018-09-11,GE
S,0.0,0.0,0.0,0.0,2018-09-11,GE
T,0.475196322543574,0.6130491918767697,0.6089157095581078,0.46333569263965146,2018-09-11,GE
Q,0.0,0.0,0.0,0.0,2018-09-11,GE
V,0.5009523809523809,0.6466795784477946,0.5465722801788375,0.4265487326621734,2018-09-11,GE
W,0.0,0.0,0.0,0.0,2018-09-11,GE
X,0.5069472823865958,0.6188965249681316,0.5778412568863497,0.4595365368810716,2018-09-11,GE
Y,0.5386706202125031,0.6406091370558376,0.5585806739567061,0.4353384083882039,2018-09-11,GE
Z,0.4993956138836125,0.6135748711982716,0.5660344527579607,0.45958825387650304,2018-09-11,GE
A,0.5250875145857643,0.747608223215847,0.594551282051282,0.36131921987667465,2018-01-08,EFA
B,0.5226793248945147,0.6932794494116574,0.5925746178112109,0.42459505418492044,2018-01-08,EFA
C,0.0,0.0,0.0,0.0,2018-01-08,EFA
D,0.0,0.0,0.0,0.0,2018-01-08,EFA
I,0.0,0.0,0.0,0.0,2018-01-08,EFA
J,0.5052163502650933,0.6543134061356901,0.5701664269570578,0.4418283422497388,2018-01-08,EFA
K,0.44695898161244696,0.6060685370308206,0.6076065573770492,0.48695681942669344,2018-01-08,EFA
M,0.3230240549828179,0.7690073917634636,0.3333333333333333,0.21729133134053805,2018-01-08,EFA
N,0.0,0.0,0.0,0.0,2018-01-08,EFA
P,0.4512512739214132,0.6037424232105155,0.5983900928792569,0.48897877562150616,2018-01-08,EFA
S,0.0,0.0,0.0,0.0,2018-01-08,EFA
T,0.41865284974093264,0.6100898042371851,0.6354151359294636,0.48593607411429035,2018-01-08,EFA
Q,0.0,0.0,0.0,0.0,2018-01-08,EFA
V,0.484001153070049,0.6880830093281493,0.6337496369445251,0.41138283323948194,2018-01-08,EFA
W,0.0,0.0,0.0,0.0,2018-01-08,EFA
X,0.43834988540870895,0.6206024373419177,0.638557945226675,0.48014079201393794,2018-01-08,EFA
Y,0.5234443088722329,0.6636456507033698,0.5849126034958602,0.4458435059417025,2018-01-08,EFA
Z,0.4427499394819656,0.6056267469728625,0.6121354779652152,0.48767039013859065,2018-01-08,EFA
A,0.5201793721973094,0.6563270162318348,0.27884615384615385,0.2653830618015349,2018-02-07,M
B,0.6147177211270513,0.6933022053714021,0.3556710017084481,0.28070770760501584,2018-02-07,M
C,0.0,0.0,0.0,0.0,2018-02-07,M
D,0.0,0.0,0.0,0.0,2018-02-07,M
I,0.0,0.0,0.0,0.0,2018-02-07,M
J,0.6167202263897549,0.6969797771277064,0.36295523520485584,0.2915813561363363,2018-02-07,M
K,0.5527671622855198,0.6210098537511314,0.4259303606494564,0.36838292406046486,2018-02-07,M
M,0.8181818181818182,0.875,0.0,0.0,2018-02-07,M
N,0.5364174523130892,0.5972384658667429,0.44777755513384176,0.3940603148859342,2018-02-07,M
P,0.5545487080380789,0.616821624454028,0.4242447129909366,0.37138954640045196,2018-02-07,M
S,0.0,0.0,0.0,0.0,2018-02-07,M
T,0.5447196935780729,0.6106666751388377,0.43545351398251353,0.38041758415632704,2018-02-07,M
Q,0.0,0.0,0.0,0.0,2018-02-07,M
V,0.5888051396195872,0.6970782044551701,0.3863040339452515,0.2799374484333327,2018-02-07,M
W,0.0,0.0,0.0,0.0,2018-02-07,M
X,0.5477477477477477,0.631399846820557,0.4253501879057055,0.3810505605864597,2018-02-07,M
Y,0.603329593352943,0.689478175079327,0.3548703997581803,0.2806612841214917,2018-02-07,M
Z,0.5421341050427929,0.6081810716810765,0.4417592725283029,0.38148643075146416,2018-02-07,M
A,0.44165170556552963,0.7061017646756187,0.5583913379737045,0.4397186611074309,2018-11-15,CHK
B,0.48,0.6860345107003643,0.6564207650273224,0.49287228505782144,2018-11-15,CHK
C,0.4793451361126975,0.6921249945824124,0.6502401336395908,0.48989409212708945,2018-11-15,CHK
D,0.0,0.0,0.0,0.0,2018-11-15,CHK
I,0.0,0.0,0.0,0.0,2018-11-15,CHK
J,0.5305544314042897,0.7395199851446079,0.609860248447205,0.44902058880123147,2018-11-15,CHK
K,0.42234942757590843,0.6282735807136459,0.6742949948324228,0.5145818109346973,2018-11-15,CHK
M,0.0,0.0,0.7048748353096179,0.4273983577007811,2018-11-15,CHK
N,0.41582450086270645,0.6279168105544318,0.6821901502752566,0.5160794966322033,2018-11-15,CHK
P,0.42953977880841954,0.6288731755327689,0.6645280866837753,0.5142784561263992,2018-11-15,CHK
S,0.0,0.0,0.0,0.0,2018-11-15,CHK
T,0.4049141281183402,0.6276593492664959,0.6993808049535604,0.5169472590573436,2018-11-15,CHK
Q,0.0,0.0,0.0,0.0,2018-11-15,CHK
V,0.4611017661900757,0.6798915183062858,0.6896138162628928,0.49302764065834787,2018-11-15,CHK
W,0.0,0.0,0.0,0.0,2018-11-15,CHK
X,0.4199381006678612,0.6422737483953787,0.6708132194578537,0.5095981876713962,2018-11-15,CHK
Y,0.4612944162436548,0.6690174213826544,0.6484667165295438,0.4982015470304474,2018-11-15,CHK
Z,0.41696505741449563,0.6263383071251859,0.6765358993338267,0.5149831491452825,2018-11-15,CHK
A,0.5376782077393075,0.7150165513090581,0.3705357142857143,0.22474311549527332,2018-11-14,ORCL
B,0.5726129482999535,0.6841644406890537,0.35872912423625253,0.22388065057923373,2018-11-14,ORCL
C,0.5784635453822792,0.6768242710795902,0.3653520530548892,0.2595639627454392,2018-11-14,ORCL
D,0.0,0.0,0.0,0.0,2018-11-14,ORCL
I,0.0,0.0,0.0,0.0,2018-11-14,ORCL
J,0.5844938807499849,0.7136306845061197,0.31723387723387725,0.19313631615598886,2018-11-14,ORCL
K,0.5322503946892891,0.60022803853498,0.4091007993945414,0.32584320145023227,2018-11-14,ORCL
M,1.0,1.0,0.0,0.0,2018-11-14,ORCL
N,0.5135678473759604,0.5747882641506209,0.42581865375180034,0.35363673978809707,2018-11-14,ORCL
P,0.5225616247645566,0.5812897350365139,0.4161370721504075,0.3442558605148404,2018-11-14,ORCL
S,0.0,0.0,0.0,0.0,2018-11-14,ORCL
T,0.5048879922666331,0.5748895440829349,0.4300281177638108,0.3508671368513739,2018-11-14,ORCL
Q,0.0,0.0,0.0,0.0,2018-11-14,ORCL
V,0.5372269459766223,0.6634489391646556,0.3788133810225121,0.22923356517223945,2018-11-14,ORCL
W,0.0,0.0,0.0,0.0,2018-11-14,ORCL
X,0.5588590098014576,0.6345404815503125,0.38770749588653075,0.2969108647550067,2018-11-14,ORCL
Y,0.5653038046564453,0.6621061335205135,0.38660311392313185,0.2767540515507704,2018-11-14,ORCL
Z,0.512836458061968,0.5774330874752046,0.42677518990215074,0.3502250642117757,2018-11-14,ORCL
A,0.6190476190476191,0.8108108108108109,0.3471164309031556,0.37372262773722625,2018-07-19,GOOG
B,0.8093425605536332,0.80999180999181,0.5287777099857637,0.5333333333333333,2018-07-19,GOOG
C,0.4133110469533506,0.4019704433497537,0.2119477286869944,0.20525657071339173,2018-07-19,GOOG
D,0.0,0.0,0.0,0.0,2018-07-19,GOOG
I,0.0,0.0,0.0,0.0,2018-07-19,GOOG
J,0.8181818181818182,0.8138297872340425,0.3433678269049859,0.3840909090909091,2018-07-19,GOOG
K,0.5969024696525743,0.6286266924564797,0.39147226942685,0.42183495643259866,2018-07-19,GOOG
M,0.692652329749104,0.7021276595744681,0.49536560247167866,0.5483091787439613,2018-07-19,GOOG
N,0.5459183673469388,0.48717948717948717,0.45121951219512196,0.4899598393574297,2018-07-19,GOOG
P,0.6344707923655292,0.6684931506849315,0.304263981144204,0.3064979873490512,2018-07-19,GOOG
S,0.0,0.0,0.0,0.0,2018-07-19,GOOG
T,0.0,0.0,0.0,0.0,2018-07-19,GOOG
Q,0.5499957809467555,0.5746552068758745,0.4016312754886795,0.48530361757105944,2018-07-19,GOOG
V,0.5721015649952091,0.6516405135520684,0.37441537100240174,0.5317647058823529,2018-07-19,GOOG
W,0.0,0.0,0.0,0.0,2018-07-19,GOOG
X,0.47527604416706676,0.6381322957198443,0.24319223510380156,0.22263450834879406,2018-07-19,GOOG
Y,0.6431312356101304,0.7869249394673123,0.3804262036306235,0.4570273003033367,2018-07-19,GOOG
Z,0.6110277569392348,0.7226148409893993,0.3850139497807892,0.4005420054200542,2018-07-19,GOOG
A,0.6254635352286774,0.4448818897637795,0.6461336828309305,0.41361256544502617,2018-03-23,GOOG
B,0.6244725738396625,0.5148413510747185,0.441320293398533,0.3700137551581843,2018-03-23,GOOG
C,0.0,0.0,0.0,0.0,2018-03-23,GOOG
D,0.0,0.0,0.0,0.0,2018-03-23,GOOG
I,0.0,0.0,0.0,0.0,2018-03-23,GOOG
J,0.5306427503736921,0.4148471615720524,0.4591564335290977,0.3978494623655914,2018-03-23,GOOG
K,0.680634423340513,0.7062118126272913,0.4305774692331966,0.38968217411331185,2018-03-23,GOOG
M,0.6272164948453608,0.7661870503597122,0.5326039387308534,0.4839650145772595,2018-03-23,GOOG
N,0.0,0.0,0.0,0.0,2018-03-23,GOOG
P,0.5936900447665743,0.6268191268191268,0.4132341217114005,0.3908536585365854,2018-03-23,GOOG
S,0.0,0.0,0.0,0.0,2018-03-23,GOOG
T,0.0,0.0,0.0,0.0,2018-03-23,GOOG
Q,0.6178682572614108,0.6390894819466248,0.4433665274654674,0.42028374771737603,2018-03-23,GOOG
V,0.5749101078705553,0.43609865470852016,0.4426498531698048,0.3714436248682824,2018-03-23,GOOG
W,0.0,0.0,0.0,0.0,2018-03-23,GOOG
X,0.6406080347448425,0.6885496183206107,0.3868145284362601,0.35145385587863465,2018-03-23,GOOG
Y,0.6231884057971014,0.49286640726329445,0.44300059066745423,0.31189083820662766,2018-03-23,GOOG
Z,0.6116710013003901,0.5445205479452054,0.45542202347680266,0.3716094032549729,2018-03-23,GOOG
A,0.4796116504854369,0.5382932166301969,0.34668508287292815,0.43214285714285716,2018-04-05,MCD
B,0.6083011784336219,0.6316316943313498,0.36691445689559526,0.33225355223441067,2018-04-05,MCD
C,0.0,0.0,0.0,0.0,2018-04-05,MCD
D,0.0,0.0,0.0,0.0,2018-04-05,MCD
I,0.0,0.0,0.0,0.0,2018-04-05,MCD
J,0.6348291477974475,0.6495557749259625,0.32120980091883616,0.2874442319949012,2018-04-05,MCD
K,0.647333034513671,0.6601075391831598,0.3339035237769415,0.29923688910537427,2018-04-05,MCD
M,0.18072289156626506,0.09523809523809523,0.31654676258992803,0.18181818181818182,2018-04-05,MCD
N,0.6333625625419095,0.6491381828805142,0.35783998018330443,0.32342404625730625,2018-04-05,MCD
P,0.6658200290275762,0.6797283176593522,0.33437807826632043,0.30013992537313433,2018-04-05,MCD
S,0.0,0.0,0.0,0.0,2018-04-05,MCD
T,0.6368743615934627,0.661101310483871,0.36203436598520006,0.33229329173166927,2018-04-05,MCD
Q,0.0,0.0,0.0,0.0,2018-04-05,MCD
V,0.5818363273453094,0.6207627118644068,0.3509657212458674,0.29871851524524967,2018-04-05,MCD
W,0.0,0.0,0.0,0.0,2018-04-05,MCD
X,0.7105606258148631,0.7357512953367875,0.3333333333333333,0.32112068965517243,2018-04-05,MCD
Y,0.6403637123745819,0.6543804615729331,0.3211426777585936,0.29694400282635575,2018-04-05,MCD
Z,0.6229679343773303,0.6380636033708557,0.353456082100815,0.3383223684210526,2018-04-05,MCD
A,0.5814492753623188,0.7260579064587973,0.34234234234234234,0.20449050086355786,2018-04-27,INTC
B,0.6728454612274899,0.784596883823068,0.2905962059620596,0.19643805544736748,2018-04-27,INTC
C,0.0,0.0,0.0,0.0,2018-04-27,INTC
D,0.0,0.0,0.0,0.0,2018-04-27,INTC
I,0.0,0.0,0.0,0.0,2018-04-27,INTC
J,0.6139614119884316,0.7304121095110616,0.30758395729853955,0.21361100196463653,2018-04-27,INTC
K,0.5927207064434776,0.6847406593143991,0.3787933744408173,0.28832982311946714,2018-04-27,INTC
M,0.542713567839196,0.7040618955512572,0.2716049382716049,0.14625228519195613,2018-04-27,INTC
